status,selected_side,stat,period,line,conditional_on_appearance,hat_m,expected_minutes,hat_p,g,mu,beta,bundle_hash,n_draws,seed,player_name,player_id,book,commence_time,quote_ts,feature_as_of,season_type,over_model_probability,over_raw_implied_probability,over_vig_free_probability,over_edge,over_ev,under_model_probability,under_raw_implied_probability,under_vig_free_probability,under_edge,under_ev,reason
PRICED,over,PTS,full_game,8.5,True,25.51629066467285,25.495543170545872,11.054433822631836,0.15562935524424365,11.21006317787608,0.5327606694856868,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Landry Shamet,1629013,BetMGM,2026-02-11,2026-02-10 14:47:44,2026-02-10,Regular Season,0.66975,0.5555555555555556,0.5203045685279188,0.14944543147208111,0.2055499999999999,0.33025000000000004,0.5121951219512195,0.4796954314720812,-0.14944543147208117,-0.3552261904761904,
PRICED,over,PTS,full_game,12.5,True,30.246252059936523,30.404247817516392,14.552579879760742,0.12287915252810674,14.675459032288849,0.6420909777808131,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Collin Gillespie,1631221,BetRivers,2026-02-11,2026-02-10 14:47:44,2026-02-10,Regular Season,0.61975,0.5145631067961165,0.4773835745752045,0.14236642542479555,0.20441981132075482,0.38025,0.5633187772925764,0.5226164254247954,-0.14236642542479538,-0.3249825581395349,
PRICED,over,PTS,full_game,9.5,True,31.463350296020508,31.621346053600377,11.934615135192871,0.11112589001758977,12.04574102521046,0.6420909777808131,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Royce O'Neale,1626220,BetRivers,2026-02-11,2026-02-10 14:47:44,2026-02-10,Regular Season,0.65875,0.5475113122171946,0.5078823946715012,0.15086760532849874,0.2031714876033056,0.34125000000000005,0.5305164319248826,0.49211760532849874,-0.1508676053284987,-0.356758849557522,
PRICED,over,PTS,full_game,20.5,True,33.81440353393555,33.972399291515416,23.20493507385254,0.1280203400202326,23.33295541387277,0.6420909777808131,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Dillon Brooks,1628415,DraftKings,2026-02-11,2026-02-10 14:47:44,2026-02-10,Regular Season,0.63775,0.5305164319248826,0.5,0.13775000000000004,0.20213053097345146,0.36224999999999996,0.5305164319248826,0.5,-0.13775000000000004,-0.317174778761062,
PRICED,over,PTS,full_game,20.5,True,33.81440353393555,33.972399291515416,23.20493507385254,0.1280203400202326,23.33295541387277,0.6420909777808131,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Dillon Brooks,1628415,BetRivers,2026-02-11,2026-02-10 14:47:44,2026-02-10,Regular Season,0.63775,0.5305164319248826,0.49211760532849874,0.1456323946715013,0.20213053097345146,0.36224999999999996,0.5475113122171946,0.5078823946715012,-0.14563239467150124,-0.3383698347107439,
PRICED,over,PTS,full_game,7.5,True,23.322145462036133,23.52493130787537,6.6030426025390625,-0.055994843446586784,6.547047759092476,0.4915060991395564,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Caleb Martin,1628997,Bovada,2026-02-11,2026-02-10 14:47:44,2026-02-10,Regular Season,0.4005,0.3333333333333333,0.3125,0.08800000000000002,0.20150000000000012,0.5994999999999999,0.7333333333333333,0.6875,-0.08800000000000008,-0.18249999999999997,
PRICED,over,PTS,full_game,17.5,True,30.004634857177734,30.162630614757603,19.049888610839844,0.013775649729551014,19.063664260569396,0.6420909777808131,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Stephon Castle,1642264,BetRivers,2026-02-11,2026-02-10 14:47:44,2026-02-10,Regular Season,0.572,0.47619047619047616,0.4424778761061947,0.12952212389380524,0.20119999999999993,0.42800000000000005,0.6,0.5575221238938053,-0.12952212389380524,-0.2866666666666666,
PRICED,over,PTS,full_game,14.5,True,34.018096923828125,34.176092681407994,18.46609115600586,0.0743639184426799,18.540455074448538,0.6420909777808131,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,OG Anunoby,1628384,BetRivers,2026-02-11,2026-02-10 14:47:44,2026-02-10,Regular Season,0.73175,0.6108949416342413,0.5665958379709265,0.16515416202907351,0.19783280254777064,0.26825,0.4672897196261682,0.43340416202907345,-0.16515416202907346,-0.42594500000000013,
PRICED,over,PTS,full_game,10.5,True,19.82642364501953,20.02920949085877,13.143952369689941,-0.012136382169332539,13.131815987520609,0.4915060991395564,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Brandon Williams,1630314,Bovada,2026-02-11,2026-02-10 14:47:44,2026-02-10,Regular Season,0.677,0.5652173913043478,0.5306122448979592,0.14638775510204083,0.1977692307692308,0.32299999999999995,0.5,0.4693877551020409,-0.14638775510204094,-0.3540000000000001,
PRICED,over,PTS,full_game,10.5,True,31.463350296020508,31.621346053600377,11.934615135192871,0.11112589001758977,12.04574102521046,0.6420909777808131,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Royce O'Neale,1626220,Bovada,2026-02-11,2026-02-10 14:47:44,2026-02-10,Regular Season,0.598,0.5,0.4693877551020409,0.12861224489795908,0.19599999999999995,0.402,0.5652173913043478,0.5306122448979592,-0.1286122448979592,-0.2887692307692308,
PRICED,over,PTS,full_game,12.5,True,22.421634674072266,22.624420519911503,11.707038879394531,0.06799061301403314,11.775029492408564,0.4915060991395564,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Dylan Harper,1642844,Bovada,2026-02-11,2026-02-10 14:47:44,2026-02-10,Regular Season,0.4265,0.35714285714285715,0.3346265761396702,0.09187342386032982,0.19419999999999993,0.5735,0.7101449275362319,0.6653734238603297,-0.0918734238603297,-0.19241836734693876,
PRICED,over,PTS,full_game,8.5,True,28.278295516967773,28.25754802284079,8.795963287353516,0.12187236190845936,8.917835649261974,0.5327606694856868,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Kris Dunn,1627739,Bovada,2026-02-11,2026-02-10 14:47:44,2026-02-10,Regular Season,0.519,0.43478260869565216,0.40847201210287437,0.11052798789712565,0.19369999999999998,0.481,0.6296296296296297,0.5915279878971256,-0.11052798789712559,-0.2360588235294117,
PRICED,over,PTS,full_game,11.5,True,19.82642364501953,20.02920949085877,13.143952369689941,-0.012136382169332539,13.131815987520609,0.4915060991395564,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Brandon Williams,1630314,FanDuel,2026-02-11,2026-02-10 14:47:44,2026-02-10,Regular Season,0.60275,0.504950495049505,0.47614107883817425,0.12660892116182576,0.19368137254901963,0.39725,0.5555555555555556,0.5238589211618258,-0.12660892116182576,-0.28495,
PRICED,over,PTS,full_game,17.5,True,32.49763488769531,32.65563064527518,19.715816497802734,0.08053929883335156,19.796355796636085,0.6420909777808131,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,De'Aaron Fox,1628368,Bovada,2026-02-11,2026-02-10 14:47:44,2026-02-10,Regular Season,0.62525,0.5238095238095238,0.48987854251012153,0.13537145748987844,0.19365909090909095,0.37475,0.5454545454545454,0.5101214574898786,-0.13537145748987855,-0.3129583333333332,
PRICED,over,PTS,full_game,23.5,True,29.846834182739258,29.826086688612275,24.257722854614258,0.11274141186321193,24.37046426647747,0.5327606694856868,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Victor Wembanyama,1641705,BetRivers,2026-02-11,2026-02-10 14:47:44,2026-02-10,Regular Season,0.5425,0.45454545454545453,0.4208701134930643,0.12162988650693568,0.1935,0.4575,0.6254681647940075,0.5791298865069356,-0.12162988650693562,-0.26854790419161684,
PRICED,over,PTS,full_game,11.5,True,22.421634674072266,22.624420519911503,11.707038879394531,0.06799061301403314,11.775029492408564,0.4915060991395564,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Dylan Harper,1642844,Bovada,2026-02-11,2026-02-10 14:47:44,2026-02-10,Regular Season,0.49675,0.4166666666666667,0.39094650205761317,0.10580349794238686,0.19220000000000004,0.50325,0.6491228070175439,0.6090534979423868,-0.10580349794238686,-0.224722972972973,
PRICED,over,PTS,full_game,5.5,True,21.780101776123047,21.982887621962284,7.237109661102295,-0.006584975716871184,7.230524685385424,0.4915060991395564,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Oso Ighodaro,1642345,DraftKings,2026-02-11,2026-02-10 14:47:44,2026-02-10,Regular Season,0.64525,0.5412844036697247,0.510397604391948,0.13485239560805196,0.19207203389830507,0.35475,0.5192307692307693,0.4896023956080519,-0.1348523956080519,-0.3167777777777777,
PRICED,over,PTS,full_game,7.5,True,26.65955352783203,26.638806033705052,10.706583023071289,0.09390418693592344,10.800487210007212,0.5327606694856868,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Harrison Barnes,203084,Bovada,2026-02-11,2026-02-10 14:47:44,2026-02-10,Regular Season,0.70425,0.5918367346938775,0.554140127388535,0.15010987261146502,0.1899396551724139,0.29574999999999996,0.47619047619047616,0.4458598726114649,-0.15010987261146497,-0.37892500000000007,
PRICED,over,PTS,full_game,7.5,True,26.228897094726562,26.208149600599583,9.920047760009766,0.1736983175517913,10.093746077561557,0.5327606694856868,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Derrick Jones,1627884,BetOnline.ag,2026-02-11,2026-02-10 14:47:44,2026-02-10,Regular Season,0.66,0.5555555555555556,0.5226570545829042,0.1373429454170958,0.18800000000000006,0.33999999999999997,0.5073891625615764,0.4773429454170958,-0.13734294541709585,-0.3299029126213593,
PRICED,over,PTS,full_game,16.5,True,32.49763488769531,32.65563064527518,19.715816497802734,0.08053929883335156,19.796355796636085,0.6420909777808131,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,De'Aaron Fox,1628368,Bovada,2026-02-11,2026-02-10 14:47:44,2026-02-10,Regular Season,0.68125,0.574468085106383,0.5407914020517831,0.1404585979482169,0.18587962962962967,0.31875,0.4878048780487805,0.4592085979482169,-0.1404585979482169,-0.3465625000000001,
PRICED,over,PTS,full_game,8.5,True,25.51629066467285,25.495543170545872,11.054433822631836,0.15562935524424365,11.21006317787608,0.5327606694856868,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Landry Shamet,1629013,BetOnline.ag,2026-02-11,2026-02-10 14:47:44,2026-02-10,Regular Season,0.66975,0.5652173913043478,0.5306122448979592,0.13913775510204074,0.18494230769230757,0.33025000000000004,0.5,0.4693877551020409,-0.13913775510204085,-0.3394999999999999,
PRICED,over,PTS,full_game,8.5,True,25.51629066467285,25.495543170545872,11.054433822631836,0.15562935524424365,11.21006317787608,0.5327606694856868,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Landry Shamet,1629013,Bovada,2026-02-11,2026-02-10 14:47:44,2026-02-10,Regular Season,0.66975,0.5652173913043478,0.5306122448979592,0.13913775510204074,0.18494230769230757,0.33025000000000004,0.5,0.4693877551020409,-0.13913775510204085,-0.3394999999999999,
PRICED,over,PTS,full_game,14.5,True,28.56736946105957,28.546621966932587,14.167806625366211,0.007943410747915124,14.175750036114126,0.5327606694856868,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Devin Vassell,1630170,Bovada,2026-02-11,2026-02-10 14:47:44,2026-02-10,Regular Season,0.47375,0.4,0.375,0.09875,0.18437500000000007,0.52625,0.6666666666666666,0.625,-0.09875,-0.210625,
PRICED,over,PTS,full_game,10.5,True,31.463350296020508,31.621346053600377,11.934615135192871,0.11112589001758977,12.04574102521046,0.6420909777808131,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Royce O'Neale,1626220,DraftKings,2026-02-11,2026-02-10 14:47:44,2026-02-10,Regular Season,0.598,0.504950495049505,0.475259772389906,0.12274022761009395,0.18427450980392157,0.402,0.5575221238938053,0.524740227610094,-0.12274022761009395,-0.27895238095238095,
PRICED,over,PTS,full_game,8.5,True,22.980871200561523,23.18365704640076,13.551445007324219,-0.04473851957369768,13.50670648775052,0.4915060991395564,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Keldon Johnson,1629640,Bovada,2026-02-11,2026-02-10 14:47:44,2026-02-10,Regular Season,0.802,0.6774193548387096,0.6333530455351862,0.16864695446481381,0.18390476190476202,0.19799999999999995,0.39215686274509803,0.3666469544648137,-0.16864695446481376,-0.49510000000000015,
PRICED,over,PTS,full_game,8.5,True,26.228897094726562,26.208149600599583,9.920047760009766,0.1736983175517913,10.093746077561557,0.5327606694856868,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Derrick Jones,1627884,FanDuel,2026-02-11,2026-02-10 14:47:44,2026-02-10,Regular Season,0.586,0.49504950495049505,0.4669102720259846,0.11908972797401535,0.18372,0.41400000000000003,0.5652173913043478,0.5330897279740154,-0.1190897279740154,-0.2675384615384615,
PRICED,over,PTS,full_game,12.5,True,30.246252059936523,30.404247817516392,14.552579879760742,0.12287915252810674,14.675459032288849,0.6420909777808131,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Collin Gillespie,1631221,BetMGM,2026-02-11,2026-02-10 14:47:44,2026-02-10,Regular Season,0.61975,0.5238095238095238,0.48987854251012153,0.1298714574898785,0.183159090909091,0.38025,0.5454545454545454,0.5101214574898786,-0.1298714574898786,-0.302875,
PRICED,over,PTS,full_game,9.5,True,26.756629943847656,26.735882449720677,11.537163734436035,0.03702039253973528,11.574184126975771,0.5327606694856868,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Julian Champagnie,1630577,BetRivers,2026-02-11,2026-02-10 14:47:44,2026-02-10,Regular Season,0.617,0.5215311004784688,0.4842053307008884,0.1327946692991116,0.18305504587155963,0.383,0.5555555555555556,0.5157946692991116,-0.13279466929911155,-0.3106,
PRICED,over,PTS,full_game,5.5,True,21.780101776123047,21.982887621962284,7.237109661102295,-0.006584975716871184,7.230524685385424,0.4915060991395564,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Oso Ighodaro,1642345,BetMGM,2026-02-11,2026-02-10 14:47:44,2026-02-10,Regular Season,0.64525,0.5454545454545454,0.5101214574898786,0.1351285425101214,0.18295833333333344,0.35475,0.5238095238095238,0.48987854251012153,-0.13512854251012152,-0.3227499999999999,
PRICED,over,PTS,full_game,11.5,True,30.246252059936523,30.404247817516392,14.552579879760742,0.12287915252810674,14.675459032288849,0.6420909777808131,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Collin Gillespie,1631221,Bovada,2026-02-11,2026-02-10 14:47:44,2026-02-10,Regular Season,0.67725,0.574468085106383,0.5407914020517831,0.1364585979482169,0.17891666666666672,0.32275,0.4878048780487805,0.4592085979482169,-0.1364585979482169,-0.3383625000000001,
PRICED,over,PTS,full_game,11.5,True,27.664525985717773,27.643778491590794,12.663832664489746,0.04857682566221813,12.712409490151964,0.5327606694856868,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,P.J. Washington,1629023,Bovada,2026-02-11,2026-02-10 14:47:44,2026-02-10,Regular Season,0.575,0.4878048780487805,0.4592085979482169,0.11579140205178307,0.17874999999999985,0.42500000000000004,0.574468085106383,0.5407914020517831,-0.11579140205178307,-0.26018518518518513,
PRICED,over,PTS,full_game,20.5,True,33.81440353393555,33.972399291515416,23.20493507385254,0.1280203400202326,23.33295541387277,0.6420909777808131,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Dillon Brooks,1628415,FanDuel,2026-02-11,2026-02-10 14:47:44,2026-02-10,Regular Season,0.63775,0.5412844036697247,0.510397604391948,0.127352395608052,0.1782161016949153,0.36224999999999996,0.5192307692307693,0.4896023956080519,-0.12735239560805195,-0.30233333333333334,
PRICED,over,PTS,full_game,5.5,True,23.322145462036133,23.52493130787537,6.6030426025390625,-0.055994843446586784,6.547047759092476,0.4915060991395564,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Caleb Martin,1628997,BetRivers,2026-02-11,2026-02-10 14:47:44,2026-02-10,Regular Season,0.5745,0.4878048780487805,0.4546740873502499,0.11982591264975012,0.1777249999999999,0.4255,0.5850622406639004,0.5453259126497499,-0.11982591264974995,-0.27272695035460987,
PRICED,over,PTS,full_game,5.5,True,23.322145462036133,23.52493130787537,6.6030426025390625,-0.055994843446586784,6.547047759092476,0.4915060991395564,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Caleb Martin,1628997,Bovada,2026-02-11,2026-02-10 14:47:44,2026-02-10,Regular Season,0.5745,0.4878048780487805,0.4592085979482169,0.11529140205178312,0.1777249999999999,0.4255,0.574468085106383,0.5407914020517831,-0.11529140205178312,-0.25931481481481483,
PRICED,over,PTS,full_game,7.5,True,25.51629066467285,25.495543170545872,11.054433822631836,0.15562935524424365,11.21006317787608,0.5327606694856868,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Landry Shamet,1629013,BetRivers,2026-02-11,2026-02-10 14:47:44,2026-02-10,Regular Season,0.7325,0.6226415094339622,0.5757963822634864,0.15670361773651365,0.17643939393939395,0.26749999999999996,0.45871559633027525,0.42420361773651355,-0.1567036177365136,-0.41685000000000016,
PRICED,over,PTS,full_game,18.5,True,33.81440353393555,33.972399291515416,23.20493507385254,0.1280203400202326,23.33295541387277,0.6420909777808131,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Dillon Brooks,1628415,Bovada,2026-02-11,2026-02-10 14:47:44,2026-02-10,Regular Season,0.7325,0.6226415094339622,0.5834970530451867,0.1490029469548133,0.17643939393939395,0.26749999999999996,0.4444444444444444,0.4165029469548134,-0.14900294695481342,-0.39812500000000006,
PRICED,over,PTS,full_game,7.5,True,26.543115615844727,26.522368121717747,11.435935974121094,0.14697996836226443,11.582915942483359,0.5327606694856868,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Jordan Goodwin,1630692,Bovada,2026-02-11,2026-02-10 14:47:44,2026-02-10,Regular Season,0.7535,0.6428571428571429,0.6017069701280228,0.15179302987197718,0.17211111111111105,0.24650000000000005,0.425531914893617,0.3982930298719772,-0.15179302987197713,-0.42072499999999985,
PRICED,over,PTS,full_game,7.5,True,26.228897094726562,26.208149600599583,9.920047760009766,0.1736983175517913,10.093746077561557,0.5327606694856868,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Derrick Jones,1627884,DraftKings,2026-02-11,2026-02-10 14:47:44,2026-02-10,Regular Season,0.66,0.5633187772925764,0.5310164041860369,0.12898359581396313,0.17162790697674424,0.33999999999999997,0.4975124378109453,0.468983595813963,-0.12898359581396301,-0.31660000000000016,
PRICED,over,PTS,full_game,23.5,True,33.23477554321289,33.39277130079276,24.253170013427734,0.09476419807287856,24.34793421150061,0.6420909777808131,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Pascal Siakam,1627783,Bovada,2026-02-11,2026-02-10 14:47:44,2026-02-10,Regular Season,0.5445,0.46511627906976744,0.43668122270742354,0.10781877729257644,0.1706749999999999,0.4555,0.6,0.5633187772925764,-0.10781877729257638,-0.2408333333333334,
PRICED,over,PTS,full_game,19.5,True,33.81440353393555,33.972399291515416,23.20493507385254,0.1280203400202326,23.33295541387277,0.6420909777808131,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Dillon Brooks,1628415,BetRivers,2026-02-11,2026-02-10 14:47:44,2026-02-10,Regular Season,0.68825,0.588477366255144,0.5479742549946055,0.14027574500539453,0.16954370629370624,0.31174999999999997,0.4854368932038835,0.4520257450053946,-0.14027574500539464,-0.35779500000000003,
PRICED,over,PTS,full_game,20.5,True,33.81440353393555,33.972399291515416,23.20493507385254,0.1280203400202326,23.33295541387277,0.6420909777808131,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Dillon Brooks,1628415,BetMGM,2026-02-11,2026-02-10 14:47:44,2026-02-10,Regular Season,0.63775,0.5454545454545454,0.5101214574898786,0.12762854251012146,0.16920833333333352,0.36224999999999996,0.5238095238095238,0.48987854251012153,-0.12762854251012157,-0.30843181818181825,
PRICED,over,PTS,full_game,5.5,True,16.462724685668945,16.533726109775113,6.158402442932129,0.36662705178739924,6.525029494719528,0.44940254752247744,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Yanic Konan Niederhauser,1642949,BetOnline.ag,2026-02-11,2026-02-10 14:47:44,2026-02-10,Regular Season,0.5845,0.5,0.4693877551020409,0.11511224489795913,0.16900000000000004,0.4155,0.5652173913043478,0.5306122448979592,-0.11511224489795924,-0.26488461538461544,
PRICED,over,PTS,full_game,13.5,True,34.018096923828125,34.176092681407994,18.46609115600586,0.0743639184426799,18.540455074448538,0.6420909777808131,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,OG Anunoby,1628384,Bovada,2026-02-11,2026-02-10 14:47:44,2026-02-10,Regular Season,0.779,0.6666666666666666,0.625,0.15400000000000003,0.16850000000000004,0.22099999999999997,0.4,0.375,-0.15400000000000003,-0.44750000000000006,
PRICED,over,PTS,full_game,10.5,True,22.421634674072266,22.624420519911503,11.707038879394531,0.06799061301403314,11.775029492408564,0.4915060991395564,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Dylan Harper,1642844,Bovada,2026-02-11,2026-02-10 14:47:44,2026-02-10,Regular Season,0.57,0.4878048780487805,0.4592085979482169,0.11079140205178306,0.16849999999999976,0.43000000000000005,0.574468085106383,0.5407914020517831,-0.11079140205178306,-0.2514814814814814,
PRICED,over,PTS,full_game,7.5,True,26.756629943847656,26.735882449720677,11.537163734436035,0.03702039253973528,11.574184126975771,0.5327606694856868,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Julian Champagnie,1630577,Bovada,2026-02-11,2026-02-10 14:47:44,2026-02-10,Regular Season,0.751,0.6428571428571429,0.6017069701280228,0.14929302987197723,0.16822222222222222,0.249,0.425531914893617,0.3982930298719772,-0.14929302987197718,-0.41485,
PRICED,over,PTS,full_game,12.5,True,30.246252059936523,30.404247817516392,14.552579879760742,0.12287915252810674,14.675459032288849,0.6420909777808131,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Collin Gillespie,1631221,FanDuel,2026-02-11,2026-02-10 14:47:44,2026-02-10,Regular Season,0.61975,0.5305164319248826,0.5,0.11975000000000002,0.16820132743362837,0.38025,0.5305164319248826,0.5,-0.11975000000000002,-0.28324557522123894,
PRICED,over,PTS,full_game,16.5,True,32.49763488769531,32.65563064527518,19.715816497802734,0.08053929883335156,19.796355796636085,0.6420909777808131,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,De'Aaron Fox,1628368,BetMGM,2026-02-11,2026-02-10 14:47:44,2026-02-10,Regular Season,0.68125,0.5833333333333334,0.5445920303605313,0.13665796963946875,0.16785714285714298,0.31875,0.4878048780487805,0.4554079696394686,-0.13665796963946863,-0.3465625000000001,
PRICED,over,PTS,full_game,7.5,True,26.228897094726562,26.208149600599583,9.920047760009766,0.1736983175517913,10.093746077561557,0.5327606694856868,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Derrick Jones,1627884,Bovada,2026-02-11,2026-02-10 14:47:44,2026-02-10,Regular Season,0.66,0.5652173913043478,0.5306122448979592,0.1293877551020408,0.1676923076923077,0.33999999999999997,0.5,0.4693877551020409,-0.12938775510204092,-0.32000000000000006,
PRICED,over,PTS,full_game,7.5,True,26.228897094726562,26.208149600599583,9.920047760009766,0.1736983175517913,10.093746077561557,0.5327606694856868,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Derrick Jones,1627884,BetMGM,2026-02-11,2026-02-10 14:47:44,2026-02-10,Regular Season,0.66,0.5652173913043478,0.5306122448979592,0.1293877551020408,0.1676923076923077,0.33999999999999997,0.5,0.4693877551020409,-0.12938775510204092,-0.32000000000000006,
PRICED,over,PTS,full_game,6.5,True,23.322145462036133,23.52493130787537,6.6030426025390625,-0.055994843446586784,6.547047759092476,0.4915060991395564,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Caleb Martin,1628997,Bovada,2026-02-11,2026-02-10 14:47:44,2026-02-10,Regular Season,0.4865,0.4166666666666667,0.39094650205761317,0.09555349794238682,0.16759999999999986,0.5135000000000001,0.6491228070175439,0.6090534979423868,-0.09555349794238677,-0.20893243243243237,
PRICED,over,PTS,full_game,7.5,True,21.870361328125,22.073147173964237,11.323517799377441,0.044482027608289086,11.36799982698573,0.4915060991395564,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Klay Thompson,202691,Bovada,2026-02-11,2026-02-10 14:47:44,2026-02-10,Regular Season,0.72675,0.6226415094339622,0.5834970530451867,0.14325294695481328,0.16720454545454538,0.27325,0.4444444444444444,0.4165029469548134,-0.1432529469548134,-0.3851875,
PRICED,over,PTS,full_game,22.5,True,33.23477554321289,33.39277130079276,24.253170013427734,0.09476419807287856,24.34793421150061,0.6420909777808131,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Pascal Siakam,1627783,FanDuel,2026-02-11,2026-02-10 14:47:44,2026-02-10,Regular Season,0.595,0.5098039215686274,0.48124062031015497,0.11375937968984501,0.16711538461538467,0.405,0.5495495495495496,0.5187593796898449,-0.11375937968984484,-0.26303278688524584,
PRICED,over,PTS,full_game,16.5,True,30.004634857177734,30.162630614757603,19.049888610839844,0.013775649729551014,19.063664260569396,0.6420909777808131,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Stephon Castle,1642264,BetRivers,2026-02-11,2026-02-10 14:47:44,2026-02-10,Regular Season,0.636,0.5454545454545454,0.5059101654846335,0.1300898345153665,0.16600000000000015,0.364,0.5327102803738317,0.4940898345153664,-0.13008983451536643,-0.31670175438596493,
PRICED,over,PTS,full_game,16.5,True,30.004634857177734,30.162630614757603,19.049888610839844,0.013775649729551014,19.063664260569396,0.6420909777808131,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Stephon Castle,1642264,BetMGM,2026-02-11,2026-02-10 14:47:44,2026-02-10,Regular Season,0.636,0.5454545454545454,0.5101214574898786,0.12587854251012143,0.16600000000000015,0.364,0.5238095238095238,0.48987854251012153,-0.12587854251012154,-0.3050909090909091,
