status,selected_side,stat,period,line,conditional_on_appearance,hat_m,expected_minutes,hat_p,g,mu,beta,bundle_hash,n_draws,seed,player_name,player_id,book,commence_time,quote_ts,feature_as_of,season_type,over_model_probability,over_raw_implied_probability,over_vig_free_probability,over_edge,over_ev,under_model_probability,under_raw_implied_probability,under_vig_free_probability,under_edge,under_ev,reason
PRICED,over,PTS,full_game,6.5,True,22.702890396118164,22.9056762419574,11.164196968078613,0.19264314361889448,11.356840111697508,0.4915060991395564,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Jared McCain,1642272,DraftKings,2026-03-25,2026-03-25 13:19:22,2026-03-25,Regular Season,0.79625,0.5348837209302325,0.5052301255230125,0.2910198744769875,0.48864130434782604,0.20375,0.5238095238095238,0.4947698744769875,-0.2910198744769875,-0.6110227272727273,
PRICED,over,PTS,full_game,3.5,True,19.511953353881836,19.714739199721073,7.351264476776123,-0.12148280160613123,7.229781675169992,0.4915060991395564,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Jaylin Williams,1631119,BetMGM,2026-03-25,2026-03-25 13:19:22,2026-03-25,Regular Season,0.795,0.5348837209302325,0.5,0.29500000000000004,0.4863043478260869,0.20499999999999996,0.5348837209302325,0.5,-0.29500000000000004,-0.6167391304347827,
PRICED,over,PTS,full_game,4.5,True,19.511953353881836,19.714739199721073,7.351264476776123,-0.12148280160613123,7.229781675169992,0.4915060991395564,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Jaylin Williams,1631119,FanDuel,2026-03-25,2026-03-25 13:19:22,2026-03-25,Regular Season,0.72125,0.4854368932038835,0.45722256664600125,0.2640274333539987,0.48577499999999996,0.27875000000000005,0.576271186440678,0.5427774333539988,-0.2640274333539987,-0.5162867647058822,
PRICED,over,PTS,full_game,24.5,True,27.472047805786133,27.451300311659153,27.895212173461914,-0.24183848605099564,27.65337368741092,0.5327606694856868,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Joel Embiid,203954,Bovada,2026-03-25,2026-03-25 13:19:22,2026-03-25,Regular Season,0.6415,0.43478260869565216,0.40847201210287437,0.2330279878971256,0.4754499999999998,0.35850000000000004,0.6296296296296297,0.5915279878971256,-0.23302798789712553,-0.43061764705882344,
PRICED,over,PTS,full_game,13.5,True,28.3916072845459,28.370859790418915,15.671921730041504,-0.24192202132832527,15.42999970871318,0.5327606694856868,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Peyton Watson,1631212,Bovada,2026-03-26,2026-03-25 13:19:22,2026-03-25,Regular Season,0.58725,0.4,0.375,0.21225000000000005,0.4681250000000001,0.41274999999999995,0.6666666666666666,0.625,-0.21225000000000005,-0.3808750000000001,
PRICED,over,PTS,full_game,6.5,True,22.702890396118164,22.9056762419574,11.164196968078613,0.19264314361889448,11.356840111697508,0.4915060991395564,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Jared McCain,1642272,Bovada,2026-03-25,2026-03-25 13:19:22,2026-03-25,Regular Season,0.79625,0.5454545454545454,0.5101214574898786,0.28612854251012143,0.4597916666666668,0.20375,0.5238095238095238,0.48987854251012153,-0.28612854251012154,-0.6110227272727273,
PRICED,over,PTS,full_game,23.5,True,27.472047805786133,27.451300311659153,27.895212173461914,-0.24183848605099564,27.65337368741092,0.5327606694856868,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Joel Embiid,203954,Bovada,2026-03-25,2026-03-25 13:19:22,2026-03-25,Regular Season,0.6915,0.47619047619047616,0.4458598726114649,0.24564012738853508,0.45215000000000005,0.3085,0.5918367346938775,0.554140127388535,-0.24564012738853502,-0.47874137931034483,
PRICED,over,PTS,full_game,17.5,True,28.774473190307617,28.753725696180634,16.933658599853516,0.16111205035201853,17.094770650205533,0.5327606694856868,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Jalen Williams,1631114,Bovada,2026-03-25,2026-03-25 13:19:22,2026-03-25,Regular Season,0.46075,0.31746031746031744,0.29739776951672864,0.16335223048327135,0.4513624999999999,0.53925,0.75,0.7026022304832714,-0.1633522304832714,-0.281,
PRICED,over,PTS,full_game,6.5,True,23.175039291381836,23.377825137221073,7.472708225250244,0.10977747715776898,7.582485702408013,0.4915060991395564,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Terance Mann,1629611,Bovada,2026-03-26,2026-03-25 13:19:22,2026-03-25,Regular Season,0.59225,0.4166666666666667,0.39094650205761317,0.2013034979423869,0.4214000000000001,0.40774999999999995,0.6491228070175439,0.6090534979423868,-0.2013034979423869,-0.3718445945945947,
PRICED,over,PTS,full_game,16.5,True,28.774473190307617,28.753725696180634,16.933658599853516,0.16111205035201853,17.094770650205533,0.5327606694856868,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Jalen Williams,1631114,Bovada,2026-03-25,2026-03-25 13:19:22,2026-03-25,Regular Season,0.52425,0.37037037037037035,0.34700315457413244,0.17724684542586755,0.41547500000000004,0.47575,0.696969696969697,0.6529968454258674,-0.17724684542586744,-0.3174021739130435,
PRICED,over,PTS,full_game,4.5,True,19.511953353881836,19.714739199721073,7.351264476776123,-0.12148280160613123,7.229781675169992,0.4915060991395564,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Jaylin Williams,1631119,DraftKings,2026-03-25,2026-03-25 13:19:22,2026-03-25,Regular Season,0.72125,0.5098039215686274,0.480324745257228,0.24092525474277193,0.41475961538461537,0.27875000000000005,0.5515695067264574,0.519675254742772,-0.24092525474277193,-0.4946239837398373,
PRICED,over,PTS,full_game,23.5,True,27.472047805786133,27.451300311659153,27.895212173461914,-0.24183848605099564,27.65337368741092,0.5327606694856868,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Joel Embiid,203954,BetRivers,2026-03-25,2026-03-25 13:19:22,2026-03-25,Regular Season,0.6915,0.49019607843137253,0.45588680387409203,0.23561319612590798,0.41066,0.3085,0.5850622406639004,0.544113196125908,-0.23561319612590803,-0.4727056737588652,
PRICED,over,PTS,full_game,4.5,True,19.511953353881836,19.714739199721073,7.351264476776123,-0.12148280160613123,7.229781675169992,0.4915060991395564,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Jaylin Williams,1631119,BetOnline.ag,2026-03-25,2026-03-25 13:19:22,2026-03-25,Regular Season,0.72125,0.5121951219512195,0.48149290561381863,0.2397570943861813,0.40815476190476174,0.27875000000000005,0.5515695067264574,0.5185070943861814,-0.2397570943861813,-0.4946239837398373,
PRICED,over,PTS,full_game,4.5,True,19.511953353881836,19.714739199721073,7.351264476776123,-0.12148280160613123,7.229781675169992,0.4915060991395564,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Jaylin Williams,1631119,Bovada,2026-03-25,2026-03-25 13:19:22,2026-03-25,Regular Season,0.72125,0.5121951219512195,0.4796954314720812,0.24155456852791873,0.40815476190476174,0.27875000000000005,0.5555555555555556,0.5203045685279188,-0.2415545685279188,-0.49824999999999986,
PRICED,over,PTS,full_game,12.5,True,25.386520385742188,25.365772891615208,11.788893699645996,0.13322454591086197,11.922118245556858,0.5327606694856868,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Cam Spencer,1642285,Bovada,2026-03-26,2026-03-25 13:19:22,2026-03-25,Regular Season,0.45575,0.32786885245901637,0.3079416531604538,0.1478083468395462,0.3900374999999999,0.54425,0.7368421052631579,0.6920583468395461,-0.14780834683954613,-0.2613749999999999,
PRICED,over,PTS,full_game,8.5,True,23.25214195251465,23.454927798353886,8.998461723327637,0.1483878931201688,9.146849616447806,0.4915060991395564,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Bruce Brown,1628971,Bovada,2026-03-26,2026-03-25 13:19:22,2026-03-25,Regular Season,0.52425,0.37735849056603776,0.35437430786268,0.16987569213732,0.38926249999999996,0.47575,0.6875,0.6456256921373201,-0.16987569213732012,-0.30799999999999994,
PRICED,over,PTS,full_game,22.5,True,27.472047805786133,27.451300311659153,27.895212173461914,-0.24183848605099564,27.65337368741092,0.5327606694856868,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Joel Embiid,203954,DraftKings,2026-03-25,2026-03-25 13:19:22,2026-03-25,Regular Season,0.73875,0.5327102803738317,0.5031375502008032,0.23561244979919682,0.3867763157894738,0.26125,0.5260663507109005,0.4968624497991968,-0.23561244979919682,-0.5033896396396397,
PRICED,over,PTS,full_game,8.5,True,22.455629348754883,22.65841519459412,9.397706031799316,0.12252995627133749,9.520235988070654,0.4915060991395564,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Zaccharie Risacher,1642258,Bovada,2026-03-25,2026-03-25 13:19:22,2026-03-25,Regular Season,0.5425,0.39215686274509803,0.3666469544648137,0.17585304553518627,0.3833749999999999,0.4575,0.6774193548387096,0.6333530455351862,-0.17585304553518621,-0.32464285714285707,
PRICED,over,PTS,full_game,22.5,True,27.472047805786133,27.451300311659153,27.895212173461914,-0.24183848605099564,27.65337368741092,0.5327606694856868,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Joel Embiid,203954,Bovada,2026-03-25,2026-03-25 13:19:22,2026-03-25,Regular Season,0.73875,0.5348837209302325,0.5,0.23875000000000002,0.381141304347826,0.26125,0.5348837209302325,0.5,-0.23875000000000002,-0.5115760869565218,
PRICED,over,PTS,full_game,12.5,True,28.3916072845459,28.370859790418915,15.671921730041504,-0.24192202132832527,15.42999970871318,0.5327606694856868,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Peyton Watson,1631212,Bovada,2026-03-26,2026-03-25 13:19:22,2026-03-25,Regular Season,0.642,0.46511627906976744,0.43668122270742354,0.20531877729257647,0.38029999999999997,0.358,0.6,0.5633187772925764,-0.20531877729257642,-0.40333333333333343,
PRICED,over,PTS,full_game,22.5,True,27.472047805786133,27.451300311659153,27.895212173461914,-0.24183848605099564,27.65337368741092,0.5327606694856868,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Joel Embiid,203954,BetOnline.ag,2026-03-25,2026-03-25 13:19:22,2026-03-25,Regular Season,0.73875,0.5370370370370371,0.5051597457277305,0.23359025427226954,0.3756034482758621,0.26125,0.5260663507109005,0.4948402542722694,-0.23359025427226943,-0.5033896396396397,
PRICED,over,PTS,full_game,15.5,True,28.774473190307617,28.753725696180634,16.933658599853516,0.16111205035201853,17.094770650205533,0.5327606694856868,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Jalen Williams,1631114,Bovada,2026-03-25,2026-03-25 13:19:22,2026-03-25,Regular Season,0.58325,0.425531914893617,0.3982930298719772,0.18495697012802287,0.3706375000000002,0.41674999999999995,0.6428571428571429,0.6017069701280228,-0.1849569701280228,-0.35172222222222227,
PRICED,over,PTS,full_game,22.5,True,27.472047805786133,27.451300311659153,27.895212173461914,-0.24183848605099564,27.65337368741092,0.5327606694856868,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Joel Embiid,203954,FanDuel,2026-03-25,2026-03-25 13:19:22,2026-03-25,Regular Season,0.73875,0.5412844036697247,0.510397604391948,0.22835239560805198,0.36480932203389826,0.26125,0.5192307692307693,0.4896023956080519,-0.22835239560805193,-0.4968518518518519,
PRICED,over,PTS,full_game,19.5,True,32.07660675048828,32.23460250806815,19.07900619506836,-0.023949495517927303,19.05505669955043,0.6420909777808131,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Quentin Grimes,1629656,Bovada,2026-03-25,2026-03-25 13:19:22,2026-03-25,Regular Season,0.44425,0.32786885245901637,0.3079416531604538,0.13630834683954618,0.35496249999999996,0.55575,0.7368421052631579,0.6920583468395461,-0.13630834683954618,-0.2457678571428571,
PRICED,over,PTS,full_game,18.5,True,32.07660675048828,32.23460250806815,19.07900619506836,-0.023949495517927303,19.05505669955043,0.6420909777808131,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Quentin Grimes,1629656,Bovada,2026-03-25,2026-03-25 13:19:22,2026-03-25,Regular Season,0.5105,0.37735849056603776,0.35437430786268,0.15612569213731997,0.35282499999999983,0.48950000000000005,0.6875,0.6456256921373201,-0.15612569213732008,-0.2879999999999999,
PRICED,over,PTS,full_game,22.5,True,27.472047805786133,27.451300311659153,27.895212173461914,-0.24183848605099564,27.65337368741092,0.5327606694856868,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Joel Embiid,203954,BetRivers,2026-03-25,2026-03-25 13:19:22,2026-03-25,Regular Season,0.73875,0.5475113122171946,0.5078823946715012,0.23086760532849881,0.34928719008264464,0.26125,0.5305164319248826,0.49211760532849874,-0.23086760532849876,-0.5075553097345133,
PRICED,over,PTS,full_game,12.5,True,28.460786819458008,28.440039325331025,12.38502311706543,0.18918039832243067,12.574203515387861,0.5327606694856868,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Taylor Hendricks,1641707,Bovada,2026-03-26,2026-03-25 13:19:22,2026-03-25,Regular Season,0.48575,0.36363636363636365,0.33999999999999997,0.14575000000000005,0.33581250000000007,0.51425,0.7058823529411765,0.66,-0.14575000000000005,-0.27147916666666666,
PRICED,over,PTS,full_game,11.5,True,28.3916072845459,28.370859790418915,15.671921730041504,-0.24192202132832527,15.42999970871318,0.5327606694856868,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Peyton Watson,1631212,BetMGM,2026-03-26,2026-03-25 13:19:22,2026-03-25,Regular Season,0.6975,0.5238095238095238,0.48987854251012153,0.20762145748987848,0.33159090909090916,0.3025,0.5454545454545454,0.5101214574898786,-0.2076214574898786,-0.4454166666666666,
PRICED,over,PTS,full_game,13.5,True,28.774473190307617,28.753725696180634,16.933658599853516,0.16111205035201853,17.094770650205533,0.5327606694856868,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Jalen Williams,1631114,BetMGM,2026-03-25,2026-03-25 13:19:22,2026-03-25,Regular Season,0.70025,0.5260663507109005,0.49095295536791317,0.20929704463208687,0.33110585585585606,0.29974999999999996,0.5454545454545454,0.5090470446320868,-0.20929704463208687,-0.45045833333333335,
PRICED,over,PTS,full_game,11.5,True,25.386520385742188,25.365772891615208,11.788893699645996,0.13322454591086197,11.922118245556858,0.5327606694856868,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Cam Spencer,1642285,Bovada,2026-03-26,2026-03-25 13:19:22,2026-03-25,Regular Season,0.5215,0.39215686274509803,0.3666469544648137,0.15485304553518625,0.3298249999999998,0.47850000000000004,0.6774193548387096,0.6333530455351862,-0.1548530455351862,-0.29364285714285704,
PRICED,over,PTS,full_game,5.5,True,23.175039291381836,23.377825137221073,7.472708225250244,0.10977747715776898,7.582485702408013,0.4915060991395564,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Terance Mann,1629611,DraftKings,2026-03-26,2026-03-25 13:19:22,2026-03-25,Regular Season,0.67675,0.5098039215686274,0.480324745257228,0.19642525474277195,0.3274711538461539,0.32325000000000004,0.5515695067264574,0.519675254742772,-0.19642525474277195,-0.41394512195121946,
PRICED,over,PTS,full_game,21.5,True,27.472047805786133,27.451300311659153,27.895212173461914,-0.24183848605099564,27.65337368741092,0.5327606694856868,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Joel Embiid,203954,Bovada,2026-03-25,2026-03-25 13:19:22,2026-03-25,Regular Season,0.78225,0.5918367346938775,0.554140127388535,0.22810987261146498,0.32173275862068973,0.21775,0.47619047619047616,0.4458598726114649,-0.22810987261146493,-0.542725,
PRICED,over,PTS,full_game,5.5,True,23.175039291381836,23.377825137221073,7.472708225250244,0.10977747715776898,7.582485702408013,0.4915060991395564,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Terance Mann,1629611,Bovada,2026-03-26,2026-03-25 13:19:22,2026-03-25,Regular Season,0.67675,0.5121951219512195,0.4796954314720812,0.19705456852791875,0.32127380952380946,0.32325000000000004,0.5555555555555556,0.5203045685279188,-0.1970545685279188,-0.4181499999999999,
PRICED,over,PTS,full_game,23.5,True,27.472047805786133,27.451300311659153,27.895212173461914,-0.24183848605099564,27.65337368741092,0.5327606694856868,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Joel Embiid,203954,BetMGM,2026-03-25,2026-03-25 13:19:22,2026-03-25,Regular Season,0.6915,0.5238095238095238,0.48987854251012153,0.20162145748987848,0.32013636363636366,0.3085,0.5454545454545454,0.5101214574898786,-0.20162145748987859,-0.4344166666666666,
PRICED,over,PTS,full_game,5.5,True,22.702890396118164,22.9056762419574,11.164196968078613,0.19264314361889448,11.356840111697508,0.4915060991395564,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Jared McCain,1642272,Bovada,2026-03-25,2026-03-25 13:19:22,2026-03-25,Regular Season,0.8485,0.6428571428571429,0.6017069701280228,0.24679302987197727,0.31988888888888894,0.15149999999999997,0.425531914893617,0.3982930298719772,-0.2467930298719772,-0.6439750000000001,
PRICED,over,PTS,full_game,14.5,True,28.774473190307617,28.753725696180634,16.933658599853516,0.16111205035201853,17.094770650205533,0.5327606694856868,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Jalen Williams,1631114,Bovada,2026-03-25,2026-03-25 13:19:22,2026-03-25,Regular Season,0.64375,0.4878048780487805,0.4592085979482169,0.18454140205178315,0.3196875,0.35624999999999996,0.574468085106383,0.5407914020517831,-0.18454140205178315,-0.3798611111111112,
PRICED,over,PTS,full_game,14.5,True,29.362808227539062,29.34206073341208,14.153419494628906,0.1702495475241976,14.323669042153103,0.5327606694856868,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Aaron Nesmith,1630174,Bovada,2026-03-25,2026-03-25 13:19:22,2026-03-25,Regular Season,0.47925,0.36363636363636365,0.33999999999999997,0.13925000000000004,0.3179375,0.52075,0.7058823529411765,0.66,-0.13924999999999998,-0.2622708333333333,
PRICED,over,PTS,full_game,7.5,True,22.455629348754883,22.65841519459412,9.397706031799316,0.12252995627133749,9.520235988070654,0.4915060991395564,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Zaccharie Risacher,1642258,Bovada,2026-03-25,2026-03-25 13:19:22,2026-03-25,Regular Season,0.6115,0.46511627906976744,0.43668122270742354,0.1748187772925765,0.31472500000000003,0.38849999999999996,0.6,0.5633187772925764,-0.17481877729257644,-0.35250000000000015,
PRICED,over,PTS,full_game,8.5,True,24.3814640045166,24.360716510389622,8.097933769226074,0.13406138963511238,8.231995158861187,0.5327606694856868,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Isaiah Hartenstein,1628392,Bovada,2026-03-25,2026-03-25 13:19:22,2026-03-25,Regular Season,0.469,0.35714285714285715,0.3346265761396702,0.1343734238603298,0.3131999999999998,0.531,0.7101449275362319,0.6653734238603297,-0.1343734238603297,-0.2522653061224489,
PRICED,over,PTS,full_game,11.5,True,28.3916072845459,28.370859790418915,15.671921730041504,-0.24192202132832527,15.42999970871318,0.5327606694856868,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Peyton Watson,1631212,DraftKings,2026-03-26,2026-03-25 13:19:22,2026-03-25,Regular Season,0.6975,0.5327102803738317,0.5020774472328402,0.1954225527671598,0.309342105263158,0.3025,0.5283018867924528,0.4979225527671597,-0.1954225527671597,-0.4274107142857143,
PRICED,over,PTS,full_game,7.5,True,22.455629348754883,22.65841519459412,9.397706031799316,0.12252995627133749,9.520235988070654,0.4915060991395564,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Zaccharie Risacher,1642258,BetRivers,2026-03-25,2026-03-25 13:19:22,2026-03-25,Regular Season,0.6115,0.4672897196261682,0.4346343957729675,0.17686560422703257,0.30860999999999994,0.38849999999999996,0.6078431372549019,0.5653656042270325,-0.17686560422703257,-0.36085483870967755,
PRICED,over,PTS,full_game,13.5,True,25.615726470947266,25.594978976820286,13.096803665161133,0.17538342075070404,13.272187085911836,0.5327606694856868,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Daniel Gafford,1629655,Bovada,2026-03-26,2026-03-25 13:19:22,2026-03-25,Regular Season,0.467,0.35714285714285715,0.3346265761396702,0.13237342386032985,0.3076000000000001,0.5329999999999999,0.7101449275362319,0.6653734238603297,-0.1323734238603298,-0.2494489795918368,
PRICED,over,PTS,full_game,17.5,True,32.07660675048828,32.23460250806815,19.07900619506836,-0.023949495517927303,19.05505669955043,0.6420909777808131,78bf92243997831090f4e81bdc0a5d4d7ba172f90b72e1ee43b198174beb3eea,4000,42,Quentin Grimes,1629656,Bovada,2026-03-25,2026-03-25 13:19:22,2026-03-25,Regular Season,0.56825,0.43478260869565216,0.40847201210287437,0.15977798789712566,0.306975,0.43174999999999997,0.6296296296296297,0.5915279878971256,-0.1597779878971256,-0.31427941176470586,
